date,close,volume,open,high,low
2010-07-30,-183.47,29439.0,-183.02,-183.02,-184.35
2010-08-02,-179.81,42966.0,-183.5,-178.52,-183.5
2010-08-03,-180.78,17573.0,-180.22,-178.87,-180.96
2010-08-04,-179.45,17350.0,-180.97,-179.32,-181.18
2010-08-05,-176.34,41966.0,-179.41,-175.45,-179.41
2010-08-06,-176.31,21841.0,-176.61,-175.86,-177.06
2010-08-09,-173.75,38704.0,-176.28,-173.29,-176.28
2010-08-10,-177.4,28740.0,-173.75,-172.26,-177.59
2010-08-11,-176.58,15191.0,-177.97,-175.71,-177.97
2010-08-12,-175.77,31026.0,-176.61,-173.53,-177.81
2010-08-13,-174.67,15776.0,-175.8,-173.86,-176.22
2010-08-16,-172.78,25910.0,-174.65,-172.49,-174.65
2010-08-17,-171.14,35748.0,-172.86,-170.27,-173.08
2010-08-18,-172.83,30174.0,-171.22,-170.14,-173.23
2010-08-19,-174.01,35437.0,-172.8,-172.03,-174.59
2010-08-20,-175.8,20842.0,-174.07,-174.07,-176.1
2010-08-23,-174.42,13215.0,-176.28,-174.29,-176.46
2010-08-24,-173.89,10838.0,-174.72,-172.71,-175.64
2010-08-25,-175.12,16508.0,-174.59,-173.52,-175.24
2010-08-26,-174.68,12233.0,-175.04,-174.55,-176.09
2010-08-27,-174.16,8799.0,-174.96,-174.04,-175.56
2010-08-30,-167.58,53784.0,-173.7,-167.45,-173.7
2010-08-31,-168.03,31400.0,-168.55,-166.7,-169.04
2010-09-01,-169.79,25589.0,-168.35,-166.55,-170.53
2010-09-02,-167.46,24822.0,-168.95,-165.89,-169.05
2010-09-03,-165.48,27761.0,-167.6,-163.41,-167.6
2010-09-06,-162.4,29008.0,-164.44,-160.99,-164.44
2010-09-07,-163.49,22374.0,-162.15,-160.61,-163.84
2010-09-08,-162.58,15011.0,-163.69,-161.81,-163.69
2010-09-09,-162.27,21504.0,-162.19,-160.61,-162.94
2010-09-10,-160.32,19868.0,-161.81,-160.01,-162.56
2010-09-13,-160.85,28063.0,-160.69,-157.34,-161.48
2010-09-14,-161.97,26383.0,-160.87,-159.77,-163.24
2010-09-15,-165.61,21032.0,-162.19,-161.97,-166.17
2010-09-16,-167.94,20498.0,-165.87,-164.41,-169.78
2010-09-17,-166.09,17975.0,-168.03,-164.11,-169.32
2010-09-20,-163.95,12576.0,-165.3,-162.94,-165.95
2010-09-21,-162.88,14940.0,-162.56,-162.28,-164.44
2010-09-27,-160.81,18548.0,-162.87,-160.69,-163.47
2010-09-28,-159.35,22585.0,-160.99,-159.04,-161.44
2010-09-29,-162.07,13272.0,-159.63,-158.77,-162.18
2010-09-30,-160.89,14579.0,-162.52,-160.54,-162.94
2010-10-08,-157.28,31609.0,-160.69,-155.8,-160.69
2010-10-11,-161.59,43743.0,-156.93,-155.1,-162.94
2010-10-12,-162.49,28543.0,-161.58,-159.95,-164.23
